LOCATION	INDICATOR	SUBJECT	MEASURE	FREQUENCY	TIME	Value	Flag Codes
KOR	CCI	AMPLITUD	LTRENDIDX	M	2013-03	100.0473	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2013-04	100.1047	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2013-05	100.224	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2013-06	100.3091	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2013-07	100.3095	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2013-08	100.2729	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2013-09	100.276	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2013-10	100.53	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2013-11	100.7896	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2013-12	100.9637	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2014-01	101.1154	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2014-02	101.1499	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2014-03	101.1122	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2014-04	100.9799	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2014-05	100.7872	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2014-06	100.74	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2014-07	100.7164	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2014-08	100.7637	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2014-09	100.7244	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2014-10	100.5	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2014-11	100.2286	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2014-12	100.0598	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2015-01	100.0629	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2015-02	100.1179	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2015-03	100.1558	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2015-04	100.2241	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2015-05	100.1373	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2015-06	99.85892	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2015-07	99.81293	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2015-08	99.96836	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2015-09	100.214	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2015-10	100.4278	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2015-11	100.4219	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2015-12	100.1438	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2016-01	99.80353	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2016-02	99.59783	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2016-03	99.61815	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2016-04	99.67542	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2016-05	99.64328	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2016-06	99.67754	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2016-07	99.83308	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2016-08	99.96042	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2016-09	99.93078	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2016-10	99.66453	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2016-11	99.14349	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2016-12	98.72913	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2017-01	98.57613	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2017-02	98.75268	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2017-03	99.25494	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2017-04	100.0209	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2017-05	100.8434	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2017-06	101.3829	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2017-07	101.5384	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2017-08	101.4452	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2017-09	101.3362	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2017-10	101.4099	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2017-11	101.5594	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2017-12	101.5577	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2018-01	101.445	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2018-02	101.2878	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2018-03	101.1706	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2018-04	101.0591	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2018-05	100.8997	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2018-06	100.5587	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2018-07	100.1193	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2018-08	99.80768	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2018-09	99.65395	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2018-10	99.49197	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2018-11	99.28634	
KOR	CCI	AMPLITUD	LTRENDIDX	M	2018-12	99.1731	
EST	CCI	AMPLITUD	LTRENDIDX	M	1993-04	88.07088	
EST	CCI	AMPLITUD	LTRENDIDX	M	1993-05	88.08703	
EST	CCI	AMPLITUD	LTRENDIDX	M	1993-06	88.12772	
EST	CCI	AMPLITUD	LTRENDIDX	M	1993-07	88.31142	
EST	CCI	AMPLITUD	LTRENDIDX	M	1993-08	88.89538	
EST	CCI	AMPLITUD	LTRENDIDX	M	1993-09	90.20597	
EST	CCI	AMPLITUD	LTRENDIDX	M	1993-10	92.25434	
EST	CCI	AMPLITUD	LTRENDIDX	M	1993-11	93.53983	
EST	CCI	AMPLITUD	LTRENDIDX	M	1993-12	94.07696	
EST	CCI	AMPLITUD	LTRENDIDX	M	1994-01	94.22395	
EST	CCI	AMPLITUD	LTRENDIDX	M	1994-02	94.25964	
EST	CCI	AMPLITUD	LTRENDIDX	M	1994-03	94.29362	
EST	CCI	AMPLITUD	LTRENDIDX	M	1994-04	94.34444	
EST	CCI	AMPLITUD	LTRENDIDX	M	1994-05	94.41982	
EST	CCI	AMPLITUD	LTRENDIDX	M	1994-06	94.52277	
EST	CCI	AMPLITUD	LTRENDIDX	M	1994-07	94.66176	
EST	CCI	AMPLITUD	LTRENDIDX	M	1994-08	94.86187	
EST	CCI	AMPLITUD	LTRENDIDX	M	1994-09	95.11131	
EST	CCI	AMPLITUD	LTRENDIDX	M	1994-10	95.4179	
EST	CCI	AMPLITUD	LTRENDIDX	M	1994-11	95.6167	
EST	CCI	AMPLITUD	LTRENDIDX	M	1994-12	95.71918	
EST	CCI	AMPLITUD	LTRENDIDX	M	1995-01	95.82853	
EST	CCI	AMPLITUD	LTRENDIDX	M	1995-02	96.12263	
EST	CCI	AMPLITUD	LTRENDIDX	M	1995-03	96.8018	
EST	CCI	AMPLITUD	LTRENDIDX	M	1995-04	97.8802	
EST	CCI	AMPLITUD	LTRENDIDX	M	1995-05	98.59224	
EST	CCI	AMPLITUD	LTRENDIDX	M	1995-06	98.93732	
EST	CCI	AMPLITUD	LTRENDIDX	M	1995-07	99.05338	
EST	CCI	AMPLITUD	LTRENDIDX	M	1995-08	98.98585	
EST	CCI	AMPLITUD	LTRENDIDX	M	1995-09	98.68561	
EST	CCI	AMPLITUD	LTRENDIDX	M	1995-10	98.19063	
EST	CCI	AMPLITUD	LTRENDIDX	M	1995-11	98.0117	
EST	CCI	AMPLITUD	LTRENDIDX	M	1995-12	98.20181	
EST	CCI	AMPLITUD	LTRENDIDX	M	1996-01	98.6206	
EST	CCI	AMPLITUD	LTRENDIDX	M	1996-02	98.82973	
EST	CCI	AMPLITUD	LTRENDIDX	M	1996-03	98.67213	
EST	CCI	AMPLITUD	LTRENDIDX	M	1996-04	98.14841	
EST	CCI	AMPLITUD	LTRENDIDX	M	1996-05	97.65988	
EST	CCI	AMPLITUD	LTRENDIDX	M	1996-06	97.07825	
EST	CCI	AMPLITUD	LTRENDIDX	M	1996-07	96.31965	
EST	CCI	AMPLITUD	LTRENDIDX	M	1996-08	96.04025	
EST	CCI	AMPLITUD	LTRENDIDX	M	1996-09	96.25647	
EST	CCI	AMPLITUD	LTRENDIDX	M	1996-10	96.76692	
EST	CCI	AMPLITUD	LTRENDIDX	M	1996-11	97.07874	
EST	CCI	AMPLITUD	LTRENDIDX	M	1996-12	97.09467	
EST	CCI	AMPLITUD	LTRENDIDX	M	1997-01	96.8583	
EST	CCI	AMPLITUD	LTRENDIDX	M	1997-02	96.59512	
EST	CCI	AMPLITUD	LTRENDIDX	M	1997-03	96.26461	
EST	CCI	AMPLITUD	LTRENDIDX	M	1997-04	95.85195	
EST	CCI	AMPLITUD	LTRENDIDX	M	1997-05	95.72701	
EST	CCI	AMPLITUD	LTRENDIDX	M	1997-06	95.91647	
EST	CCI	AMPLITUD	LTRENDIDX	M	1997-07	96.31437	
EST	CCI	AMPLITUD	LTRENDIDX	M	1997-08	96.63513	
EST	CCI	AMPLITUD	LTRENDIDX	M	1997-09	96.87112	
EST	CCI	AMPLITUD	LTRENDIDX	M	1997-10	97.05739	
EST	CCI	AMPLITUD	LTRENDIDX	M	1997-11	97.12121	
EST	CCI	AMPLITUD	LTRENDIDX	M	1997-12	97.06652	
EST	CCI	AMPLITUD	LTRENDIDX	M	1998-01	96.93859	
EST	CCI	AMPLITUD	LTRENDIDX	M	1998-02	96.96424	
EST	CCI	AMPLITUD	LTRENDIDX	M	1998-03	97.19506	
EST	CCI	AMPLITUD	LTRENDIDX	M	1998-04	97.56731	
EST	CCI	AMPLITUD	LTRENDIDX	M	1998-05	97.84216	
EST	CCI	AMPLITUD	LTRENDIDX	M	1998-06	98.0318	
EST	CCI	AMPLITUD	LTRENDIDX	M	1998-07	98.15312	
EST	CCI	AMPLITUD	LTRENDIDX	M	1998-08	98.09509	
EST	CCI	AMPLITUD	LTRENDIDX	M	1998-09	97.72552	
EST	CCI	AMPLITUD	LTRENDIDX	M	1998-10	96.97768	
EST	CCI	AMPLITUD	LTRENDIDX	M	1998-11	96.27679	
EST	CCI	AMPLITUD	LTRENDIDX	M	1998-12	95.43459	
EST	CCI	AMPLITUD	LTRENDIDX	M	1999-01	94.32171	
EST	CCI	AMPLITUD	LTRENDIDX	M	1999-02	93.70985	
EST	CCI	AMPLITUD	LTRENDIDX	M	1999-03	93.61892	
EST	CCI	AMPLITUD	LTRENDIDX	M	1999-04	93.84335	
EST	CCI	AMPLITUD	LTRENDIDX	M	1999-05	93.95747	
EST	CCI	AMPLITUD	LTRENDIDX	M	1999-06	93.86096	
EST	CCI	AMPLITUD	LTRENDIDX	M	1999-07	93.63619	
EST	CCI	AMPLITUD	LTRENDIDX	M	1999-08	93.6162	
EST	CCI	AMPLITUD	LTRENDIDX	M	1999-09	93.95374	
EST	CCI	AMPLITUD	LTRENDIDX	M	1999-10	94.58414	
EST	CCI	AMPLITUD	LTRENDIDX	M	1999-11	94.85933	
EST	CCI	AMPLITUD	LTRENDIDX	M	1999-12	94.65672	
EST	CCI	AMPLITUD	LTRENDIDX	M	2000-01	94.10397	
EST	CCI	AMPLITUD	LTRENDIDX	M	2000-02	93.78167	
EST	CCI	AMPLITUD	LTRENDIDX	M	2000-03	93.82188	
EST	CCI	AMPLITUD	LTRENDIDX	M	2000-04	94.17337	
EST	CCI	AMPLITUD	LTRENDIDX	M	2000-05	94.50448	
EST	CCI	AMPLITUD	LTRENDIDX	M	2000-06	94.8495	
EST	CCI	AMPLITUD	LTRENDIDX	M	2000-07	95.24911	
EST	CCI	AMPLITUD	LTRENDIDX	M	2000-08	95.40527	
EST	CCI	AMPLITUD	LTRENDIDX	M	2000-09	95.25117	
EST	CCI	AMPLITUD	LTRENDIDX	M	2000-10	94.85199	
EST	CCI	AMPLITUD	LTRENDIDX	M	2000-11	94.61607	
EST	CCI	AMPLITUD	LTRENDIDX	M	2000-12	94.61062	
EST	CCI	AMPLITUD	LTRENDIDX	M	2001-01	94.76909	
EST	CCI	AMPLITUD	LTRENDIDX	M	2001-02	94.8396	
EST	CCI	AMPLITUD	LTRENDIDX	M	2001-03	94.96782	
EST	CCI	AMPLITUD	LTRENDIDX	M	2001-04	95.59795	
EST	CCI	AMPLITUD	LTRENDIDX	M	2001-05	97.28745	
EST	CCI	AMPLITUD	LTRENDIDX	M	2001-06	98.82239	
EST	CCI	AMPLITUD	LTRENDIDX	M	2001-07	99.94739	
EST	CCI	AMPLITUD	LTRENDIDX	M	2001-08	100.6291	
EST	CCI	AMPLITUD	LTRENDIDX	M	2001-09	100.2448	
EST	CCI	AMPLITUD	LTRENDIDX	M	2001-10	99.63798	
EST	CCI	AMPLITUD	LTRENDIDX	M	2001-11	99.30716	
EST	CCI	AMPLITUD	LTRENDIDX	M	2001-12	99.61346	
EST	CCI	AMPLITUD	LTRENDIDX	M	2002-01	100.4842	
EST	CCI	AMPLITUD	LTRENDIDX	M	2002-02	101.192	
EST	CCI	AMPLITUD	LTRENDIDX	M	2002-03	101.6513	
EST	CCI	AMPLITUD	LTRENDIDX	M	2002-04	101.9385	
EST	CCI	AMPLITUD	LTRENDIDX	M	2002-05	102.089	
EST	CCI	AMPLITUD	LTRENDIDX	M	2002-06	102.1811	
EST	CCI	AMPLITUD	LTRENDIDX	M	2002-07	102.214	
EST	CCI	AMPLITUD	LTRENDIDX	M	2002-08	102.2721	
EST	CCI	AMPLITUD	LTRENDIDX	M	2002-09	102.4921	
EST	CCI	AMPLITUD	LTRENDIDX	M	2002-10	102.5773	
EST	CCI	AMPLITUD	LTRENDIDX	M	2002-11	102.6327	
EST	CCI	AMPLITUD	LTRENDIDX	M	2002-12	102.6803	
EST	CCI	AMPLITUD	LTRENDIDX	M	2003-01	102.9463	
EST	CCI	AMPLITUD	LTRENDIDX	M	2003-02	103.1859	
EST	CCI	AMPLITUD	LTRENDIDX	M	2003-03	103.358	
EST	CCI	AMPLITUD	LTRENDIDX	M	2003-04	103.0154	
EST	CCI	AMPLITUD	LTRENDIDX	M	2003-05	102.3874	
EST	CCI	AMPLITUD	LTRENDIDX	M	2003-06	101.695	
EST	CCI	AMPLITUD	LTRENDIDX	M	2003-07	101.1812	
EST	CCI	AMPLITUD	LTRENDIDX	M	2003-08	100.8902	
EST	CCI	AMPLITUD	LTRENDIDX	M	2003-09	100.8683	
EST	CCI	AMPLITUD	LTRENDIDX	M	2003-10	100.7414	
EST	CCI	AMPLITUD	LTRENDIDX	M	2003-11	100.3927	
EST	CCI	AMPLITUD	LTRENDIDX	M	2003-12	100.0332	
EST	CCI	AMPLITUD	LTRENDIDX	M	2004-01	100.0652	
EST	CCI	AMPLITUD	LTRENDIDX	M	2004-02	99.87354	
EST	CCI	AMPLITUD	LTRENDIDX	M	2004-03	99.64709	
EST	CCI	AMPLITUD	LTRENDIDX	M	2004-04	99.31588	
EST	CCI	AMPLITUD	LTRENDIDX	M	2004-05	99.03412	
EST	CCI	AMPLITUD	LTRENDIDX	M	2004-06	99.28331	
EST	CCI	AMPLITUD	LTRENDIDX	M	2004-07	99.87091	
EST	CCI	AMPLITUD	LTRENDIDX	M	2004-08	100.4225	
EST	CCI	AMPLITUD	LTRENDIDX	M	2004-09	100.9062	
EST	CCI	AMPLITUD	LTRENDIDX	M	2004-10	101.1666	
EST	CCI	AMPLITUD	LTRENDIDX	M	2004-11	101.2679	
EST	CCI	AMPLITUD	LTRENDIDX	M	2004-12	101.0624	
EST	CCI	AMPLITUD	LTRENDIDX	M	2005-01	101.059	
EST	CCI	AMPLITUD	LTRENDIDX	M	2005-02	101.4304	
EST	CCI	AMPLITUD	LTRENDIDX	M	2005-03	101.9888	
EST	CCI	AMPLITUD	LTRENDIDX	M	2005-04	102.1847	
EST	CCI	AMPLITUD	LTRENDIDX	M	2005-05	102.3733	
EST	CCI	AMPLITUD	LTRENDIDX	M	2005-06	102.678	
EST	CCI	AMPLITUD	LTRENDIDX	M	2005-07	102.9723	
EST	CCI	AMPLITUD	LTRENDIDX	M	2005-08	102.8897	
EST	CCI	AMPLITUD	LTRENDIDX	M	2005-09	102.9255	
EST	CCI	AMPLITUD	LTRENDIDX	M	2005-10	103.8359	
EST	CCI	AMPLITUD	LTRENDIDX	M	2005-11	104.8338	
EST	CCI	AMPLITUD	LTRENDIDX	M	2005-12	105.7299	
EST	CCI	AMPLITUD	LTRENDIDX	M	2006-01	106.3619	
EST	CCI	AMPLITUD	LTRENDIDX	M	2006-02	106.7253	
EST	CCI	AMPLITUD	LTRENDIDX	M	2006-03	107.0825	
EST	CCI	AMPLITUD	LTRENDIDX	M	2006-04	107.4284	
EST	CCI	AMPLITUD	LTRENDIDX	M	2006-05	107.4185	
EST	CCI	AMPLITUD	LTRENDIDX	M	2006-06	107.0775	
EST	CCI	AMPLITUD	LTRENDIDX	M	2006-07	106.6958	
EST	CCI	AMPLITUD	LTRENDIDX	M	2006-08	106.571	
EST	CCI	AMPLITUD	LTRENDIDX	M	2006-09	106.8769	
EST	CCI	AMPLITUD	LTRENDIDX	M	2006-10	107.1323	
EST	CCI	AMPLITUD	LTRENDIDX	M	2006-11	107.1779	
EST	CCI	AMPLITUD	LTRENDIDX	M	2006-12	107.2637	
EST	CCI	AMPLITUD	LTRENDIDX	M	2007-01	107.3758	
EST	CCI	AMPLITUD	LTRENDIDX	M	2007-02	107.3214	
EST	CCI	AMPLITUD	LTRENDIDX	M	2007-03	107.0735	
EST	CCI	AMPLITUD	LTRENDIDX	M	2007-04	106.7679	
EST	CCI	AMPLITUD	LTRENDIDX	M	2007-05	106.238	
EST	CCI	AMPLITUD	LTRENDIDX	M	2007-06	105.6918	
EST	CCI	AMPLITUD	LTRENDIDX	M	2007-07	104.8726	
EST	CCI	AMPLITUD	LTRENDIDX	M	2007-08	103.9475	
EST	CCI	AMPLITUD	LTRENDIDX	M	2007-09	103.1576	
EST	CCI	AMPLITUD	LTRENDIDX	M	2007-10	102.4029	
EST	CCI	AMPLITUD	LTRENDIDX	M	2007-11	101.8615	
EST	CCI	AMPLITUD	LTRENDIDX	M	2007-12	101.3466	
EST	CCI	AMPLITUD	LTRENDIDX	M	2008-01	100.6771	
EST	CCI	AMPLITUD	LTRENDIDX	M	2008-02	100.1069	
EST	CCI	AMPLITUD	LTRENDIDX	M	2008-03	99.79688	
EST	CCI	AMPLITUD	LTRENDIDX	M	2008-04	99.38721	
EST	CCI	AMPLITUD	LTRENDIDX	M	2008-05	98.99165	
EST	CCI	AMPLITUD	LTRENDIDX	M	2008-06	98.78028	
EST	CCI	AMPLITUD	LTRENDIDX	M	2008-07	98.51975	
EST	CCI	AMPLITUD	LTRENDIDX	M	2008-08	98.24084	
EST	CCI	AMPLITUD	LTRENDIDX	M	2008-09	97.64358	
EST	CCI	AMPLITUD	LTRENDIDX	M	2008-10	96.66126	
EST	CCI	AMPLITUD	LTRENDIDX	M	2008-11	95.77265	
EST	CCI	AMPLITUD	LTRENDIDX	M	2008-12	95.15943	
EST	CCI	AMPLITUD	LTRENDIDX	M	2009-01	94.65385	
EST	CCI	AMPLITUD	LTRENDIDX	M	2009-02	94.23797	
EST	CCI	AMPLITUD	LTRENDIDX	M	2009-03	94.17849	
EST	CCI	AMPLITUD	LTRENDIDX	M	2009-04	94.75838	
EST	CCI	AMPLITUD	LTRENDIDX	M	2009-05	95.39544	
EST	CCI	AMPLITUD	LTRENDIDX	M	2009-06	95.7731	
EST	CCI	AMPLITUD	LTRENDIDX	M	2009-07	96.31546	
EST	CCI	AMPLITUD	LTRENDIDX	M	2009-08	97.32488	
EST	CCI	AMPLITUD	LTRENDIDX	M	2009-09	98.55365	
EST	CCI	AMPLITUD	LTRENDIDX	M	2009-10	99.42065	
EST	CCI	AMPLITUD	LTRENDIDX	M	2009-11	99.69293	
EST	CCI	AMPLITUD	LTRENDIDX	M	2009-12	99.58819	
EST	CCI	AMPLITUD	LTRENDIDX	M	2010-01	99.73055	
EST	CCI	AMPLITUD	LTRENDIDX	M	2010-02	100.1148	
EST	CCI	AMPLITUD	LTRENDIDX	M	2010-03	100.6485	
EST	CCI	AMPLITUD	LTRENDIDX	M	2010-04	101.423	
EST	CCI	AMPLITUD	LTRENDIDX	M	2010-05	102.3517	
EST	CCI	AMPLITUD	LTRENDIDX	M	2010-06	103.0788	
EST	CCI	AMPLITUD	LTRENDIDX	M	2010-07	103.5058	
EST	CCI	AMPLITUD	LTRENDIDX	M	2010-08	103.6625	
EST	CCI	AMPLITUD	LTRENDIDX	M	2010-09	103.4512	
EST	CCI	AMPLITUD	LTRENDIDX	M	2010-10	103.0606	
EST	CCI	AMPLITUD	LTRENDIDX	M	2010-11	102.92	
EST	CCI	AMPLITUD	LTRENDIDX	M	2010-12	103.2633	
EST	CCI	AMPLITUD	LTRENDIDX	M	2011-01	103.7849	
EST	CCI	AMPLITUD	LTRENDIDX	M	2011-02	104.0092	
EST	CCI	AMPLITUD	LTRENDIDX	M	2011-03	104.0233	
EST	CCI	AMPLITUD	LTRENDIDX	M	2011-04	103.854	
EST	CCI	AMPLITUD	LTRENDIDX	M	2011-05	103.7382	
EST	CCI	AMPLITUD	LTRENDIDX	M	2011-06	103.7512	
EST	CCI	AMPLITUD	LTRENDIDX	M	2011-07	103.6655	
EST	CCI	AMPLITUD	LTRENDIDX	M	2011-08	103.0514	
EST	CCI	AMPLITUD	LTRENDIDX	M	2011-09	102.0765	
EST	CCI	AMPLITUD	LTRENDIDX	M	2011-10	100.9784	
EST	CCI	AMPLITUD	LTRENDIDX	M	2011-11	100.0138	
EST	CCI	AMPLITUD	LTRENDIDX	M	2011-12	99.7008	
EST	CCI	AMPLITUD	LTRENDIDX	M	2012-01	99.81601	
EST	CCI	AMPLITUD	LTRENDIDX	M	2012-02	100.1356	
EST	CCI	AMPLITUD	LTRENDIDX	M	2012-03	100.548	
EST	CCI	AMPLITUD	LTRENDIDX	M	2012-04	101.0194	
EST	CCI	AMPLITUD	LTRENDIDX	M	2012-05	101.4382	
EST	CCI	AMPLITUD	LTRENDIDX	M	2012-06	101.5425	
EST	CCI	AMPLITUD	LTRENDIDX	M	2012-07	101.4709	
EST	CCI	AMPLITUD	LTRENDIDX	M	2012-08	101.2873	
EST	CCI	AMPLITUD	LTRENDIDX	M	2012-09	100.939	
EST	CCI	AMPLITUD	LTRENDIDX	M	2012-10	100.6108	
EST	CCI	AMPLITUD	LTRENDIDX	M	2012-11	100.7314	
EST	CCI	AMPLITUD	LTRENDIDX	M	2012-12	101.4178	
EST	CCI	AMPLITUD	LTRENDIDX	M	2013-01	102.0408	
EST	CCI	AMPLITUD	LTRENDIDX	M	2013-02	102.4206	
EST	CCI	AMPLITUD	LTRENDIDX	M	2013-03	102.6599	
EST	CCI	AMPLITUD	LTRENDIDX	M	2013-04	102.7359	
EST	CCI	AMPLITUD	LTRENDIDX	M	2013-05	102.5173	
EST	CCI	AMPLITUD	LTRENDIDX	M	2013-06	102.1444	
EST	CCI	AMPLITUD	LTRENDIDX	M	2013-07	101.9917	
EST	CCI	AMPLITUD	LTRENDIDX	M	2013-08	102.1845	
EST	CCI	AMPLITUD	LTRENDIDX	M	2013-09	102.553	
EST	CCI	AMPLITUD	LTRENDIDX	M	2013-10	103.0945	
EST	CCI	AMPLITUD	LTRENDIDX	M	2013-11	103.4342	
EST	CCI	AMPLITUD	LTRENDIDX	M	2013-12	103.4526	
EST	CCI	AMPLITUD	LTRENDIDX	M	2014-01	103.3166	
EST	CCI	AMPLITUD	LTRENDIDX	M	2014-02	103.2328	
EST	CCI	AMPLITUD	LTRENDIDX	M	2014-03	103.1275	
EST	CCI	AMPLITUD	LTRENDIDX	M	2014-04	103.1012	
EST	CCI	AMPLITUD	LTRENDIDX	M	2014-05	103.0489	
EST	CCI	AMPLITUD	LTRENDIDX	M	2014-06	103.1427	
EST	CCI	AMPLITUD	LTRENDIDX	M	2014-07	103.2285	
EST	CCI	AMPLITUD	LTRENDIDX	M	2014-08	103.1027	
EST	CCI	AMPLITUD	LTRENDIDX	M	2014-09	103.082	
EST	CCI	AMPLITUD	LTRENDIDX	M	2014-10	103.3884	
EST	CCI	AMPLITUD	LTRENDIDX	M	2014-11	103.6847	
EST	CCI	AMPLITUD	LTRENDIDX	M	2014-12	103.6237	
EST	CCI	AMPLITUD	LTRENDIDX	M	2015-01	103.236	
EST	CCI	AMPLITUD	LTRENDIDX	M	2015-02	102.9059	
EST	CCI	AMPLITUD	LTRENDIDX	M	2015-03	102.9601	
EST	CCI	AMPLITUD	LTRENDIDX	M	2015-04	102.6871	
EST	CCI	AMPLITUD	LTRENDIDX	M	2015-05	102.1924	
EST	CCI	AMPLITUD	LTRENDIDX	M	2015-06	101.9594	
EST	CCI	AMPLITUD	LTRENDIDX	M	2015-07	101.9181	
EST	CCI	AMPLITUD	LTRENDIDX	M	2015-08	102.1061	
EST	CCI	AMPLITUD	LTRENDIDX	M	2015-09	102.3957	
EST	CCI	AMPLITUD	LTRENDIDX	M	2015-10	102.5915	
EST	CCI	AMPLITUD	LTRENDIDX	M	2015-11	102.5684	
EST	CCI	AMPLITUD	LTRENDIDX	M	2015-12	102.2754	
EST	CCI	AMPLITUD	LTRENDIDX	M	2016-01	101.6445	
EST	CCI	AMPLITUD	LTRENDIDX	M	2016-02	100.7697	
EST	CCI	AMPLITUD	LTRENDIDX	M	2016-03	100.3669	
EST	CCI	AMPLITUD	LTRENDIDX	M	2016-04	100.6244	
EST	CCI	AMPLITUD	LTRENDIDX	M	2016-05	101.2347	
EST	CCI	AMPLITUD	LTRENDIDX	M	2016-06	101.7361	
EST	CCI	AMPLITUD	LTRENDIDX	M	2016-07	102.1851	
EST	CCI	AMPLITUD	LTRENDIDX	M	2016-08	102.5128	
EST	CCI	AMPLITUD	LTRENDIDX	M	2016-09	102.8171	
EST	CCI	AMPLITUD	LTRENDIDX	M	2016-10	103.0635	
EST	CCI	AMPLITUD	LTRENDIDX	M	2016-11	103.2086	
EST	CCI	AMPLITUD	LTRENDIDX	M	2016-12	103.3527	
EST	CCI	AMPLITUD	LTRENDIDX	M	2017-01	103.5091	
EST	CCI	AMPLITUD	LTRENDIDX	M	2017-02	103.5458	
EST	CCI	AMPLITUD	LTRENDIDX	M	2017-03	103.4854	
EST	CCI	AMPLITUD	LTRENDIDX	M	2017-04	103.4394	
EST	CCI	AMPLITUD	LTRENDIDX	M	2017-05	103.5834	
EST	CCI	AMPLITUD	LTRENDIDX	M	2017-06	103.8041	
EST	CCI	AMPLITUD	LTRENDIDX	M	2017-07	103.8685	
EST	CCI	AMPLITUD	LTRENDIDX	M	2017-08	103.9735	
EST	CCI	AMPLITUD	LTRENDIDX	M	2017-09	104.0823	
EST	CCI	AMPLITUD	LTRENDIDX	M	2017-10	103.9622	
EST	CCI	AMPLITUD	LTRENDIDX	M	2017-11	103.5891	
EST	CCI	AMPLITUD	LTRENDIDX	M	2017-12	103.0393	
EST	CCI	AMPLITUD	LTRENDIDX	M	2018-01	102.6914	
EST	CCI	AMPLITUD	LTRENDIDX	M	2018-02	102.8644	
EST	CCI	AMPLITUD	LTRENDIDX	M	2018-03	103.3946	
EST	CCI	AMPLITUD	LTRENDIDX	M	2018-04	103.749	
EST	CCI	AMPLITUD	LTRENDIDX	M	2018-05	103.9766	
EST	CCI	AMPLITUD	LTRENDIDX	M	2018-06	103.9842	
EST	CCI	AMPLITUD	LTRENDIDX	M	2018-07	103.8502	
EST	CCI	AMPLITUD	LTRENDIDX	M	2018-08	103.7031	
